t,i1j1,i2j1,i3j1,i4j1,i5j1,i6j1,i7j1,i8j1,i9j1,i10j1,i1j2,i2j2,i3j2,i4j2,i5j2,i6j2,i7j2,i8j2,i9j2,i10j2,i1j3,i2j3,i3j3,i4j3,i5j3,i6j3,i7j3,i8j3,i9j3,i10j3,i1j4,i2j4,i3j4,i4j4,i5j4,i6j4,i7j4,i8j4,i9j4,i10j4,i1j5,i2j5,i3j5,i4j5,i5j5,i6j5,i7j5,i8j5,i9j5,i10j5,i1j6,i2j6,i3j6,i4j6,i5j6,i6j6,i7j6,i8j6,i9j6,i10j6,i1j7,i2j7,i3j7,i4j7,i5j7,i6j7,i7j7,i8j7,i9j7,i10j7,i1j8,i2j8,i3j8,i4j8,i5j8,i6j8,i7j8,i8j8,i9j8,i10j8,i1j9,i2j9,i3j9,i4j9,i5j9,i6j9,i7j9,i8j9,i9j9,i10j9,i1j10,i2j10,i3j10,i4j10,i5j10,i6j10,i7j10,i8j10,i9j10,i10j10,i1j11,i2j11,i3j11,i4j11,i5j11,i6j11,i7j11,i8j11,i9j11,i10j11,i1j12,i2j12,i3j12,i4j12,i5j12,i6j12,i7j12,i8j12,i9j12,i10j12,i1j13,i2j13,i3j13,i4j13,i5j13,i6j13,i7j13,i8j13,i9j13,i10j13,i1j14,i2j14,i3j14,i4j14,i5j14,i6j14,i7j14,i8j14,i9j14,i10j14,i1j15,i2j15,i3j15,i4j15,i5j15,i6j15,i7j15,i8j15,i9j15,i10j15
2022-02-18T12:00:00.0,10.971999,11.605,11.6189995,12.365,12.521,11.436999,10.96,10.9609995,10.785,11.084,10.908999,11.6189995,11.773,12.3619995,12.254,11.151,10.917,10.851,10.776,11.153,10.830999,11.591,11.863999,12.311,11.905,10.891,10.891999,10.738,10.792999,11.2439995,10.825,11.481999,11.752999,12.153,11.509,10.773999,10.914,10.662999,10.882,11.412,10.747,11.431999,11.724,11.988999,11.221999,10.648999,10.865999,10.606999,10.978,11.483,10.613999,11.424999,11.757,11.822,11.0199995,10.518999,10.766,10.566,11.08,11.48,10.62,11.410999,11.712,11.608,10.882999,10.511999,10.65,10.606999,11.16,11.469999,10.589,11.349,11.625999,11.464999,10.794,10.551999,10.573,10.651,11.197,11.438,10.48,11.198999,11.469,11.453,10.785999,10.669999,10.565,10.697,11.162,11.365,10.495,11.011999,11.389999,11.417,10.815,10.724,10.5529995,10.771,11.205999,11.304999,10.535,10.849,11.339,11.363,10.860999,10.761,10.547999,10.851,11.256,11.25,10.481,10.8949995,11.299,11.247,10.927,10.825999,10.594999,10.903999,11.177,11.2,10.415,10.886999,11.198,11.2039995,10.993,10.804,10.629,10.95,11.122,11.103,10.339,10.832999,11.047999,11.224,11.056,10.7109995,10.65,10.988,11.089999,10.964999,10.049999,10.952,11.0789995,11.219999,11.101999,10.7439995,10.681,10.997999,10.8949995,10.750999
2022-02-19T12:00:00.0,11.261,11.478999,11.738,12.247999,12.4539995,12.056,11.384,11.118,11.101999,11.594999,11.282,11.632999,11.6449995,12.132999,12.478,11.8689995,11.198999,11.046,11.184999,11.801,11.28,11.752999,11.651,12.073999,12.497999,11.695999,11.061999,10.997999,11.294,11.98,11.289,11.775,11.837999,12.163,12.521999,11.509,11.068,11.035,11.474,12.024,11.221,11.716,11.9609995,12.223,12.327,11.316999,11.073,11.096999,11.636999,12.056999,11.094999,11.594,12.032999,12.261,11.967,11.122,11.077,11.1779995,11.787,12.080999,10.971,11.513,11.957999,12.24,11.65,10.985999,11.068,11.283,11.910999,12.187,10.877,11.473,11.907,12.181999,11.4,10.891,11.075999,11.375,12.007,12.239,10.837,11.504,11.915,12.063999,11.2699995,10.87,11.1189995,11.443,12.051,12.184,10.789,11.424,11.887,11.957,11.235999,10.936,11.172,11.551,12.077999,12.16,10.726,11.313999,11.848,11.863,11.242,11.037,11.233999,11.667,12.114,12.157,10.592,11.242,11.8029995,11.83,11.297999,11.172,11.330999,11.756,12.231999,12.208,10.582999,11.169,11.736,11.799999,11.339,11.273999,11.476,11.858,12.302,12.1779995,10.679999,11.096,11.65,11.773,11.367,11.348,11.662,11.971999,12.333,12.08,10.429,11.082999,11.636,11.822,11.377,11.473,11.644,12.097,12.18,11.964
2022-02-20T12:00:00.0,11.247,11.44,12.066999,12.254999,12.184,12.271,11.325999,10.775,11.3029995,11.759999,11.216,11.398999,11.915999,12.290999,12.253,11.931,11.018,10.8619995,11.445,11.795,11.165999,11.361,11.721,12.282999,12.296999,11.559,10.776,11.011999,11.591,11.813999,11.165999,11.412,11.644,12.215,12.308,11.467,10.775,11.120999,11.747999,11.851,11.122,11.469,11.684,12.153999,12.264999,11.273,10.811,11.252999,11.872999,11.877999,11.044999,11.53,11.813,12.099999,12.181999,11.0,10.875999,11.4,11.974,11.898,10.950999,11.497999,11.915999,12.077999,11.967,10.934999,10.955999,11.5789995,11.983999,11.91,10.851,11.448,11.974999,12.049,11.726999,10.875,11.040999,11.7109995,11.988,11.893,10.74,11.372999,11.953,12.000999,11.4539995,10.806999,11.131,11.754,11.9869995,11.825,10.657,11.316,11.907,11.924999,11.264,10.820999,11.207,11.764999,11.997999,11.806,10.566,11.269,11.853,11.839,11.124,10.868,11.282,11.776,12.011999,11.809999,10.37,11.245999,11.801,11.754999,11.106999,10.95,11.379999,11.844999,12.025,11.861,10.245,11.183,11.754,11.707,11.108999,11.033,11.457,11.8949995,12.018999,11.83,10.179,11.087,11.71,11.691,11.127999,11.117,11.518,11.9279995,11.997,11.731,9.889,10.934999,11.653,11.662,11.169999,11.160999,11.559999,11.898999,11.884,11.565
2022-02-21T12:00:00.0,11.19,11.521,11.643,11.697,11.679999,11.945,11.634999,10.9869995,11.462999,11.662,11.167,11.5199995,11.832,11.776999,11.773999,11.95,11.299999,10.962,11.651999,11.636,11.127999,11.474999,11.978,11.891,11.875999,11.898,10.988,11.000999,11.811999,11.62,11.091,11.351,11.934999,11.992,11.997,11.6119995,10.950999,11.217999,11.863,11.667,11.077,11.318999,11.849999,12.058,12.059999,11.391,10.955999,11.436999,11.888,11.697,11.08,11.358,11.733999,12.097,12.08,11.219,10.990999,11.655,11.893,11.714999,11.037,11.443,11.736,12.108999,12.0789995,11.181999,11.120999,11.799999,11.875999,11.74,10.983999,11.513,11.773,12.112999,12.018,11.136,11.264999,11.8949995,11.853999,11.733,10.915999,11.551,11.865,12.106999,11.849999,11.063,11.429,11.905,11.825999,11.667999,10.813999,11.502999,11.934999,12.056,11.627999,11.013,11.493,11.908999,11.8359995,11.651,10.7,11.433,11.979,11.986,11.396999,10.976999,11.521999,11.915,11.863999,11.664,10.599,11.410999,11.921,11.884,11.221,10.974,11.547,11.941,11.915999,11.75,10.447,11.367,11.865,11.764,11.098,11.007,11.587,11.95,11.95,11.752,10.25,11.304,11.809,11.629999,11.0199995,11.07,11.638,11.943,11.971,11.683,9.813999,11.122,11.719999,11.58,11.013,11.091,11.643,11.947,11.9279995,11.570999
2022-02-22T12:00:00.0,10.731999,10.818999,10.82,11.125,10.995999,11.257999,11.1189995,10.61,11.162,11.0199995,10.749,10.94,10.901999,11.091,11.040999,11.283999,10.9279995,10.664,11.283,11.044999,10.754999,11.039,11.014999,11.061,11.098,11.276999,10.761,10.783999,11.372999,11.101,10.664,11.021999,11.169,11.096999,11.205,11.242,10.683,10.976,11.374,11.223,10.627999,10.98,11.287,11.193,11.313,11.0859995,10.662999,11.16,11.391999,11.250999,10.632999,10.917999,11.377999,11.332999,11.422999,10.839,10.686,11.337,11.422,11.207999,10.617,10.905999,11.363,11.4279995,11.462,10.783,10.87,11.401999,11.363999,11.348,10.613999,10.919999,11.341,11.511,11.471,10.768999,11.046,11.464,11.299999,11.405999,10.639,10.981,11.315,11.578,11.4279995,10.818,11.193999,11.530999,11.235,11.297999,10.5789995,11.026,11.375,11.625999,11.396999,10.849,11.3029995,11.502999,11.292,11.221999,10.506,11.073,11.464,11.667,11.3619995,10.875,11.394,11.476,11.375999,11.169999,10.521,11.172,11.559999,11.693999,11.278,10.905,11.466,11.634999,11.372999,11.205,10.542999,11.245999,11.629999,11.707,11.19,10.929,11.54,11.669,11.422999,11.193,10.570999,11.297999,11.677,11.709,11.099,10.948999,11.613999,11.596999,11.516,11.144,9.888,11.082999,11.639999,11.676,10.985,10.973,11.605,11.634,11.486,11.21
2022-02-23T12:00:00.0,10.320999,10.497999,10.495,10.745999,10.738,11.007999,10.827,10.790999,11.332,11.181999,10.3689995,10.561,10.525,10.742,10.757,11.016999,10.733999,10.934,11.311,11.278999,10.405999,10.601999,10.580999,10.728999,10.783999,11.007,10.681999,11.077999,11.292999,11.372,10.316999,10.618,10.697,10.700999,10.858,10.9539995,10.65,11.066,11.271999,11.306,10.280999,10.622999,10.799999,10.754999,10.929999,10.816999,10.648999,11.148999,11.235999,11.250999,10.283999,10.6189995,10.891999,10.874,11.002,10.617,10.674,11.304999,11.188999,11.202,10.372999,10.6119995,10.926,10.974999,11.042999,10.622999,10.931,11.276,11.181999,11.21,10.408,10.625999,10.948,11.08,11.049,10.669999,11.115999,11.249,11.143,11.226999,10.341,10.681,10.955,11.191,10.992,10.775,11.148999,11.2369995,11.042,11.257999,10.327999,10.74,11.042,11.235,11.002,10.823,11.245,11.162,10.990999,11.212999,10.334999,10.808,11.15,11.264999,11.018999,10.858,11.344999,11.082,10.964,11.148,10.348,10.9279995,11.231,11.356,10.943,10.919999,11.339,11.103999,10.976999,11.115999,10.165999,10.992,11.304,11.36,10.898,11.007999,11.389,11.125999,11.028999,11.1449995,9.820999,11.009,11.3689995,11.290999,10.879,11.1189995,11.486,11.146,11.113999,11.228,9.389999,10.625,11.32,11.283999,10.839,11.165,11.5,11.254,11.249,11.427
2022-02-24T12:00:00.0,10.29,10.455999,10.492999,10.717999,10.7699995,11.061,10.851999,10.841,11.197,11.186999,10.356,10.537,10.509999,10.728,10.778,11.077,10.809,10.903,11.198999,11.224999,10.401999,10.606,10.533,10.7369995,10.787,11.0789995,10.801999,10.971999,11.207,11.261,10.386,10.625,10.620999,10.719999,10.808,11.044,10.773999,10.988999,11.214999,11.221999,10.382999,10.658,10.728,10.733999,10.889999,10.943,10.7699995,11.049,11.207999,11.179,10.389999,10.700999,10.848,10.771999,11.016999,10.792,10.785,11.141,11.188999,11.134999,10.405,10.721999,10.955,10.8949995,11.054999,10.799999,10.985,11.217,11.181,11.11,10.422,10.740999,11.028999,11.014999,11.065,10.842,11.151,11.243,11.174,11.096999,10.443,10.756,11.042999,11.1189995,11.03,10.933,11.238,11.179,11.167,11.105,10.429999,10.790999,11.066999,11.171,11.004,11.006,11.269,11.099,11.139,11.129,10.424,10.846999,11.103999,11.198999,10.983999,11.072,11.276999,11.021999,11.103,11.15,10.514999,10.993,11.195,11.188999,10.978999,11.136999,11.268,10.988999,11.0529995,11.122,10.481999,11.063999,11.25,11.165,10.969,11.197,11.235,10.974,11.056999,11.122,10.346,11.070999,11.273,11.131,10.9539995,11.252999,11.181999,10.973,11.108999,11.148,9.837,10.747999,11.224999,11.098,10.962,11.304,11.2,11.046,11.240999,11.193999
2022-02-25T12:00:00.0,10.467999,10.625999,10.731999,11.028,11.007,11.292,11.2,11.144,11.344,11.589,10.556,10.717,10.738999,10.981,11.028,11.301,11.177,11.164,11.4,11.598,10.587999,10.792,10.764,10.955,11.040999,11.311,11.186999,11.188,11.462,11.603,10.554,10.811,10.809,10.943999,11.0,11.315,11.169,11.219999,11.445999,11.556,10.554999,10.844,10.886999,10.941999,11.018,11.261999,11.146999,11.29,11.476,11.533999,10.584999,10.884999,10.992,10.947,11.080999,11.165999,11.122999,11.389,11.542,11.530999,10.58,10.922999,11.094999,11.021999,11.179,11.125999,11.257,11.500999,11.572,11.514999,10.575,10.948,11.174,11.106999,11.24,11.127999,11.389,11.558,11.582,11.495,10.568,10.950999,11.207,11.207,11.231999,11.198999,11.504,11.514,11.558,11.469,10.565,10.978999,11.228999,11.259,11.2109995,11.275,11.530999,11.448,11.530999,11.485,10.573,11.028,11.249,11.285999,11.186999,11.349999,11.523,11.381,11.504999,11.511,10.643,11.153999,11.283999,11.263,11.174999,11.410999,11.481,11.349999,11.481999,11.516999,10.695999,11.2439995,11.3029995,11.223,11.172999,11.45,11.410999,11.339999,11.4939995,11.502999,10.733999,11.304,11.309,11.167,11.179,11.469,11.318999,11.348,11.535999,11.471999,10.207999,11.007,11.273,11.139,11.21,11.478,11.318999,11.419999,11.556999,11.379999
2022-02-26T12:00:00.0,10.084,10.157,10.632999,11.316,10.789,10.849999,11.047999,10.99,11.224999,11.563,10.115,10.245999,10.525,11.15,10.757,10.874,11.014,11.011999,11.283999,11.584,10.16,10.318999,10.438,10.962999,10.721,10.9,11.007,11.042,11.344,11.601,10.169,10.3359995,10.412,10.801,10.665999,10.926,11.023,11.091,11.391,11.611,10.172,10.365999,10.438999,10.6779995,10.618,10.941,11.014999,11.146999,11.478,11.653999,10.169,10.405999,10.504,10.584999,10.573999,10.947,10.988999,11.2109995,11.594999,11.723,10.179999,10.45,10.599999,10.577,10.660999,10.931999,11.035,11.361,11.669,11.73,10.183,10.474,10.679,10.610999,10.768,10.929999,11.122999,11.478999,11.717,11.73,10.174,10.464,10.726,10.712999,10.9,10.955999,11.28,11.533999,11.721999,11.719999,10.158999,10.462,10.752,10.806999,10.945999,11.032,11.384,11.544999,11.717999,11.73,10.146999,10.481,10.773,10.886,10.957999,11.120999,11.457,11.539,11.714,11.749,10.158,10.596999,10.806999,10.886,10.945999,11.193999,11.457999,11.521999,11.728999,11.778,10.216,10.674,10.811,10.844999,10.934,11.240999,11.424999,11.533999,11.754999,11.801,10.313,10.717999,10.790999,10.768999,10.922999,11.264999,11.3619995,11.570999,11.79,11.816999,9.900999,10.474999,10.717999,10.709999,10.94,11.254999,11.358999,11.598,11.731,11.714
2022-02-27T12:00:00.0,9.936999,10.129,10.731999,11.398,10.681999,10.297,10.344,10.23,10.559,10.799999,9.985,10.172,10.754999,11.401999,10.698999,10.351,10.37,10.278999,10.613999,10.8359995,10.058,10.19,10.7439995,11.384999,10.719,10.408,10.412,10.337999,10.665999,10.875999,10.141,10.19,10.618,11.280999,10.714,10.455,10.48,10.429999,10.756,10.936999,10.19,10.219999,10.5,11.106,10.684999,10.488,10.516999,10.513,10.858999,11.009999,10.214,10.273999,10.388,10.877999,10.638,10.511,10.530999,10.589,10.971999,11.092999,10.223,10.355,10.4539995,10.717999,10.540999,10.535,10.544,10.731,11.037,11.087999,10.212,10.4279995,10.540999,10.61,10.490999,10.5789995,10.594999,10.8619995,11.0859995,11.082,10.167999,10.485,10.655,10.592999,10.528999,10.66,10.714999,10.967,11.1119995,11.082,10.146999,10.504,10.733999,10.662,10.658999,10.735,10.855,11.0199995,11.106,11.072,10.136999,10.523999,10.801,10.757999,10.806,10.808,10.988,11.049999,11.096999,11.059,10.148999,10.622,10.856,10.844,10.868,10.884,11.042999,11.046,11.122999,11.047,10.221,10.719999,10.875999,10.868,10.882,10.950999,11.073,11.085,11.162,11.056999,10.344,10.816999,10.865999,10.839,10.856,11.011,11.080999,11.16,11.212,11.085,10.217999,10.816999,10.811999,10.775,10.872999,11.063999,11.136999,11.228,11.193,11.066999
2022-02-28T12:00:00.0,9.778999,10.068999,10.551999,11.438,10.9,10.382,10.176,10.299,10.709,10.886999,9.842999,10.167999,10.636999,11.386,10.87,10.408,10.254999,10.353,10.763,10.874,9.941,10.223,10.745999,11.349,10.860999,10.436,10.348,10.400999,10.804999,10.874,10.058999,10.162999,10.761999,11.415999,10.927,10.452999,10.431999,10.424,10.891999,10.98,10.15,10.153999,10.686999,11.379,10.966,10.483,10.495,10.488,10.941,10.992,10.221,10.183999,10.540999,11.264,10.983,10.525,10.542,10.582999,10.96,10.931999,10.25,10.276999,10.471,11.129999,10.830999,10.573,10.540999,10.672999,10.983999,10.9939995,10.259,10.360999,10.478999,10.9939995,10.698,10.599,10.537999,10.764,10.985,11.037999,10.235,10.424999,10.622,10.856999,10.6119995,10.580999,10.537,10.858,10.941999,11.037999,10.207999,10.483999,10.7,10.707,10.594999,10.62,10.665999,10.917999,10.98,11.016999,10.179999,10.547999,10.754999,10.596,10.608999,10.679999,10.816,10.9609995,11.030999,10.992,10.151999,10.641999,10.816999,10.735999,10.669,10.743,10.822,10.971999,10.995,10.976999,10.233999,10.707,10.851999,10.794,10.724999,10.794,10.8619995,10.995,10.995999,10.955999,10.41,10.747,10.863999,10.783,10.776999,10.835,10.929,11.028999,11.028999,10.931,10.384999,10.808,10.804999,10.7109995,10.747,10.82,10.962,11.007,10.976,10.8289995
2022-03-01T12:00:00.0,10.033,10.377,10.973,11.62,11.316,10.497999,10.2439995,10.45,10.94,11.002999,10.127999,10.481999,11.013,11.658999,11.12,10.459,10.292,10.53,10.962999,11.016,10.217,10.556999,11.040999,11.667999,10.981,10.457999,10.348,10.594999,10.976999,11.025,10.285,10.582999,11.122,11.5859995,10.929999,10.457999,10.417999,10.631,10.985,11.023999,10.341,10.575,11.162999,11.513,10.919999,10.4939995,10.488,10.6779995,10.974999,11.042999,10.389999,10.542,11.174,11.445,10.941,10.556999,10.556999,10.731999,10.952,11.077999,10.426,10.537,10.999,11.452,10.999,10.658999,10.580999,10.7439995,10.974,11.068999,10.447,10.549,10.856999,11.408999,11.028999,10.712,10.601999,10.78,11.000999,11.042999,10.441999,10.589999,10.790999,11.269,11.006,10.669999,10.620999,10.863,11.033,10.988999,10.417999,10.61,10.778,11.117,10.855,10.648999,10.691,10.893,11.021999,10.945,10.389999,10.634999,10.796,10.967,10.695999,10.641999,10.7699995,10.903999,10.995,10.901999,10.377999,10.728,10.889,10.849999,10.738,10.679,10.799,10.922,10.96,10.842999,10.398,10.813,10.917,10.82,10.768,10.7109995,10.823999,10.919999,10.903999,10.7699995,10.443999,10.889999,10.889999,10.865,10.79,10.74,10.846999,10.901999,10.83,10.684,10.481999,10.893,10.884999,10.754999,10.731,10.768999,10.832999,10.834,10.754,10.669
2022-03-02T12:00:00.0,10.33,10.728999,10.988,11.546,11.736,11.195999,10.521999,10.752999,11.040999,10.922,10.419999,10.832,11.164,11.636,11.589,10.879,10.540999,10.9,11.094,10.976,10.476,10.889,11.299999,11.698999,11.3619995,10.610999,10.618,11.016,11.139999,11.032,10.492,10.898999,11.308,11.707,11.077999,10.599,10.686,11.039,11.165999,11.068999,10.504,10.891,11.337,11.655,10.931,10.596999,10.749,11.033999,11.186,11.099,10.511,10.87,11.382,11.558,10.888,10.603,10.808,11.007,11.202999,11.122999,10.523999,10.804999,11.365999,11.48,10.929999,10.658999,10.837999,11.026,11.205999,11.134,10.537999,10.752,11.309,11.424999,10.9939995,10.721,10.858,11.044999,11.207,11.138,10.551,10.721,11.179,11.410999,11.094,10.79,10.863999,11.061999,11.205,11.131,10.584999,10.723,11.065,11.361,11.0789995,10.820999,10.891999,11.087999,11.245999,11.101999,10.6189995,10.742,10.981,11.287999,11.028,10.837999,10.934999,11.113,11.287999,11.065,10.615,10.787,11.049,11.151999,11.002999,10.849999,11.026999,11.106999,11.245,11.026,10.618,10.868,11.094999,11.054,10.948999,10.896,11.042999,11.129,11.160999,10.985999,10.625999,10.976999,11.122999,10.988,10.87,10.969999,10.995,11.172999,11.042,10.943999,10.606999,11.108999,11.028,10.966,10.893999,10.976999,10.978,11.103,10.921,10.872
2022-03-03T12:00:00.0,10.724999,11.059,11.139999,11.938,11.679,11.247999,10.804999,10.907,10.877,10.78,10.743,11.193,11.282,11.808,11.622,11.000999,10.837999,10.993,10.950999,10.839,10.7109995,11.273999,11.412,11.684999,11.483999,10.787999,10.914,11.0529995,11.035999,10.9,10.639999,11.245,11.485,11.684999,11.174999,10.740999,10.870999,11.07,11.004999,10.934,10.618,11.198,11.478,11.674999,10.988999,10.7039995,10.842,11.052,11.033999,10.969999,10.632,11.136999,11.410999,11.657,10.898,10.676999,10.823999,11.006,11.106999,11.007,10.565,11.065,11.398999,11.556999,10.816,10.641,10.837999,10.964,11.033,10.955999,10.523,10.993,11.382,11.46,10.785999,10.620999,10.834,10.921,10.995999,10.950999,10.528999,10.922,11.348,11.374,10.849,10.631,10.796,10.875999,11.039,11.035999,10.495,10.856,11.334,11.346,10.931999,10.676999,10.749,10.863999,11.04,10.988999,10.462,10.797999,11.309,11.335,11.002,10.726999,10.712,10.860999,11.026999,10.907,10.518,10.775,11.181999,11.306999,10.95,10.733999,10.745999,10.853999,11.021999,10.886,10.554999,10.761,11.089999,11.254,10.922,10.733,10.745999,10.865,11.004,10.851999,10.577999,10.756,11.028,11.1779995,10.914,10.723,10.717,10.891999,10.974999,10.809,10.620999,10.889999,10.985,11.073,10.808,10.724,10.763,10.841,10.844,10.787
2022-03-04T12:00:00.0,10.526999,10.835,11.127,11.856,11.861,11.632,11.242,10.811,10.792999,10.754999,10.582,10.9939995,11.214999,11.879999,11.806,11.441999,11.018999,10.799999,10.818,10.780999,10.601999,11.115999,11.318999,11.896999,11.731,11.200999,10.827999,10.823999,10.846,10.799999,10.665999,11.1779995,11.368,11.893,11.415999,10.905999,10.832,10.846,10.849999,10.797,10.674999,11.193,11.391,11.79,11.164,10.743,10.830999,10.846,10.853,10.799,10.643,11.172,11.396,11.613,10.959,10.681,10.827999,10.827999,10.856,10.804999,10.546,11.089999,11.372,11.511999,10.9279995,10.631,10.771,10.792999,10.839999,10.813,10.450999,10.995,11.332999,11.429,10.905,10.580999,10.707,10.747,10.820999,10.818,10.3619995,10.882,11.271,11.372,10.881,10.533,10.629999,10.681,10.796,10.818999,10.271999,10.761,11.2039995,11.316,10.877,10.509999,10.596999,10.636999,10.766,10.811999,10.198,10.646,11.139999,11.264999,10.888,10.506,10.5789995,10.603,10.738,10.799999,10.214999,10.587,11.103999,11.235999,10.950999,10.566999,10.570999,10.596,10.721,10.778,10.217999,10.523999,11.044999,11.202,10.997,10.638,10.57,10.598,10.709,10.752999,10.207,10.459999,10.967999,11.162999,11.028,10.717,10.573999,10.606,10.700999,10.726999,10.103999,10.441999,10.875999,11.1189995,11.018999,10.735999,10.575,10.610999,10.672999,10.648
2022-03-05T12:00:00.0,9.898,10.124,11.205999,11.716,12.174999,11.985,11.502999,10.747,10.238999,10.344999,9.858,10.167999,11.021999,11.662999,12.139999,11.832,11.214999,10.490999,10.224999,10.3949995,9.846,10.282,10.931,11.646999,12.072,11.599999,10.853999,10.264999,10.231,10.452999,9.8949995,10.455,11.035,11.703,11.879,11.110999,10.410999,10.252999,10.261999,10.502,9.9609995,10.563999,11.075999,11.664,11.464,10.638,10.191999,10.254,10.313999,10.544,10.04,10.625999,11.07,11.552,10.882,10.1779995,10.141999,10.266,10.381,10.580999,9.990999,10.6189995,11.004999,11.299999,10.556999,10.063,10.094999,10.231999,10.393999,10.542999,9.912999,10.587,10.943999,11.087,10.356,9.992999,10.049999,10.19,10.384999,10.500999,9.792999,10.511999,10.896,10.9539995,10.365,9.976999,10.009999,10.139999,10.342,10.455999,9.639999,10.386999,10.823999,10.872999,10.358999,9.974,10.014999,10.12,10.301,10.429999,9.483999,10.25,10.7439995,10.809,10.353,9.98,10.035,10.1119995,10.259999,10.405999,9.379,10.1449995,10.664,10.75,10.370999,10.018999,10.054999,10.108999,10.216,10.351999,9.273999,10.073,10.599,10.707,10.398999,10.077999,10.066,10.099999,10.176,10.301,9.169999,10.028,10.546,10.679999,10.434,10.153999,10.070999,10.087,10.139,10.254999,9.058999,10.0,10.471999,10.643999,10.457999,10.209,10.061999,10.061999,10.1119995,10.172999
2022-03-06T12:00:00.0,10.066,10.917999,11.526,11.509999,11.549999,11.693999,11.735,11.915,11.287,10.535999,10.051,10.785,11.443,11.535,11.519,11.733999,11.792999,11.901999,10.990999,10.464999,10.092999,10.6779995,11.335,11.632,11.558,11.816999,11.882,11.796,10.658,10.426999,10.294999,10.889999,11.365999,11.844,11.809,11.917999,12.060999,11.271,10.375,10.485999,10.374,10.962,11.408,11.947,12.002,12.028,11.703,10.747,10.363999,10.563999,10.36,10.9279995,11.459,11.969,12.151999,12.143999,10.938999,10.224999,10.559999,10.655,10.25,10.882,11.349,11.757999,11.769,11.1119995,10.375,10.219,10.591,10.6779995,10.127,10.820999,11.223,11.523999,11.278,10.309,10.021,10.254999,10.563,10.709999,9.99,10.7369995,11.082,11.264999,10.632,10.014,10.037999,10.325999,10.441,10.764,9.794999,10.596,10.974999,11.042999,10.36,10.0,10.075,10.346,10.386999,10.742,9.582999,10.433,10.881,10.855,10.24,10.059999,10.115999,10.332999,10.355,10.679,9.384999,10.254,10.794999,10.792999,10.282,9.99,10.136999,10.231999,10.311,10.526999,9.278999,10.174,10.724,10.726999,10.273,10.014999,10.136999,10.193,10.275999,10.445,9.252,10.176,10.665999,10.655999,10.221999,10.12,10.115999,10.205999,10.25,10.422999,9.249999,10.091999,10.679999,10.615,10.25,10.113999,10.089999,10.15,10.25,10.393999
2022-03-07T12:00:00.0,10.028,10.391999,11.441,11.872999,11.736,11.506,11.452,11.4869995,11.528999,10.884,9.936999,10.299,11.183,11.596,11.724,11.572,11.478999,11.582,11.580999,10.868,9.8619995,10.231999,10.957,11.297,11.662999,11.573,11.4869995,11.684999,11.58,10.8289995,9.874999,10.252,10.912999,11.207,11.473,11.476999,11.556,11.835,11.414,10.7699995,9.941,10.389999,10.952999,11.252,11.388,11.476999,11.664,11.891999,11.224,10.717999,10.046,10.617,11.056999,11.4,11.384,11.551,11.8029995,11.877999,11.016999,10.671,10.014999,10.622,11.2109995,11.582,11.599999,11.740999,11.877999,11.591,10.719,10.676999,9.974,10.603,11.337999,11.693999,11.759999,11.825,11.705999,11.176,10.525,10.7109995,9.926,10.556,11.410999,11.674,11.797999,11.7039995,11.085,10.551,10.526999,10.789,9.796,10.464,11.318,11.523,11.535999,11.136999,10.594,10.355,10.469,10.768999,9.615999,10.344,11.158,11.3289995,11.158,10.476999,10.212,10.308,10.403999,10.709,9.308,10.146999,10.927,11.136999,10.69,10.162,10.226,10.29,10.41,10.615,9.165,10.07,10.773999,10.967,10.389999,10.007,10.249,10.242,10.396999,10.528,9.160999,10.094,10.686,10.813999,10.231999,9.9869995,10.28,10.167,10.367,10.448,9.124,9.934999,10.648,10.698,10.212,9.974999,10.188999,10.214,10.318999,10.459999
2022-03-08T12:00:00.0,10.075,10.745999,12.066999,12.021999,11.681999,10.747999,10.934,11.372999,11.247999,10.577,10.07,10.707999,11.889999,11.98,11.634,10.8289995,11.099,11.429,11.082,10.448,10.058999,10.669,11.648,11.941999,11.606999,10.957999,11.247999,11.5,10.912,10.323,10.068,10.683,11.384,11.813,11.679999,11.200999,11.375,11.648,10.851999,10.306,10.153,10.768999,11.280999,11.679,11.657,11.309,11.499,11.648999,10.771,10.301,10.296,10.908,11.301,11.54,11.561,11.311999,11.6189995,11.537999,10.674,10.304999,10.372,11.089,11.36,11.453,11.511999,11.467999,11.684999,11.344999,10.62,10.417999,10.426999,11.252,11.474999,11.424999,11.4869995,11.611,11.698,11.091,10.599999,10.528,10.450999,11.377,11.69,11.502,11.504999,11.719,11.620999,10.73,10.639,10.624,10.474,11.483999,11.773999,11.582999,11.629,11.71,11.202,10.577,10.671,10.697,10.466,11.556999,11.809,11.655,11.726999,11.591,10.714,10.492,10.681,10.752999,10.275,11.459,11.806999,11.665999,11.46,11.058,10.495999,10.408,10.582,10.747999,10.110999,11.349,11.742,11.4939995,11.061999,10.639999,10.3619995,10.337,10.488,10.679999,9.971999,11.228999,11.622,11.167999,10.554,10.320999,10.299,10.275,10.396999,10.559999,9.825999,11.138,11.481,10.974,10.351999,10.23,10.290999,10.261,10.389,10.452999
